"Fishe, Raymond P. H.; Haynes, Richard; Onur, Esen",Anticipatory Traders and Trading Speed,JOURNAL OF FINANCIAL AND QUANTITATIVE ANALYSIS,54,2,729,758,10.1017/S0022109018000832,19-Apr,2019,,,0,WOS:000461565600008,,,Fishe,Raymond,R,Fishe, Raymond P. H.,Fishe,Fishe, R,"Fishe, R.","Fishe, Raymond P. H.", Haynes, Richard,Haynes,Haynes, R,"Haynes, R."," Haynes, Richard", Onur, Esen,Onur,Onur, E,"Onur, E."," Onur, Esen",,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schauber, Nancy E.",Partial Values: A Comparative Study in the Limits of Objectivity,ETHICS,129,3,469,474,10.1086/701484,APR 1 2019,2019,,,0,WOS:000461493900003,,,Schauber,Nancy,N,Schauber, Nancy E.,Schauber,Schauber, N,"Schauber, N.","Schauber, Nancy E.",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cowden, Richard G.; Worthington, Everett L., Jr.; Nonterah, Camilla W.; Cairo, Athena H.; Griffin, Brandon J.; Hook, Joshua N.",Development of the Collectivist-Sensitive Trait Forgivingness Scale,SCANDINAVIAN JOURNAL OF PSYCHOLOGY,60,2,169,180,10.1111/sjop.12519,19-Apr,2019,,,0,WOS:000460705900010,,,Cowden,Richard,R,Cowden, Richard G.,Cowden,Cowden, R,"Cowden, R.","Cowden, Richard G.", Worthington, Everett L.,Worthington,Worthington, E,"Worthington, E."," Worthington, Everett L., Jr.", Nonterah, Camilla W.,Nonterah,Nonterah, C,"Nonterah, C."," Nonterah, Camilla W.",, Cairo, Athena H.,Cairo,Cairo, A,"Cairo, A."," Cairo, Athena H.", Griffin, Brandon J.,Griffin,Griffin, B,"Griffin, B."," Griffin, Brandon J."," Hook, Joshua N.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allison, Scott T.; Beggan, James K.; Efthimiou, Olivia",The Art and Science of Heroism and Heroic Leadership,FRONTIERS IN PSYCHOLOGY,10,,,,10.3389/fpsyg.2019.00655,MAR 29 2019,2019,,,0,WOS:000462831800001,,,Allison,Scott,S,Allison, Scott T.,Allison,Allison, S,"Allison, S.","Allison, Scott T.", Beggan, James K.,Beggan,Beggan, J,"Beggan, J."," Beggan, James K.", Efthimiou, Olivia,Efthimiou,Efthimiou, O,"Efthimiou, O."," Efthimiou, Olivia",,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hagiwara, Nao; Grollman, Eric A.; Green, Tiffany L.",Experiences of Discrimination and Sexual Behaviors: An Examination of Motives as Potential Psychological Mediators,INTERNATIONAL JOURNAL OF SEXUAL HEALTH,,,,,10.1080/19317611.2019.1583299,,2019,,,0,WOS:000465780400001,,,Hagiwara,Nao,N,Hagiwara, Nao,Hagiwara,Hagiwara, N,"Hagiwara, N.","Hagiwara, Nao", Grollman, Eric A.,Grollman,Grollman, E,"Grollman, E."," Grollman, Eric A.", Green, Tiffany L.,Green,Green, T,"Green, T."," Green, Tiffany L.",,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allison, Scott T.; Goethals, George R.; Marrinan, Allyson R.; Parker, Owen M.; Spyrou, Smaragda P.; Stein, Madison","The Metamorphosis of the Hero: Principles, Processes, and Purpose",FRONTIERS IN PSYCHOLOGY,10,,,,10.3389/fpsyg.2019.00606,MAR 21 2019,2019,,,0,WOS:000461801000001,,,Allison,Scott,S,Allison, Scott T.,Allison,Allison, S,"Allison, S.","Allison, Scott T.", Goethals, George R.,Goethals,Goethals, G,"Goethals, G."," Goethals, George R.", Marrinan, Allyson R.,Marrinan,Marrinan, A,"Marrinan, A."," Marrinan, Allyson R.",, Parker, Owen M.,Parker,Parker, O,"Parker, O."," Parker, Owen M.", Spyrou, Smaragda P.,Spyrou,Spyrou, S,"Spyrou, S."," Spyrou, Smaragda P."," Stein, Madison",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bukach, Cindy M.; Stewart, Kendall; Couperus, Jane W.; Reed, Catherine L.",Using Collaborative Models to Overcome Obstacles to Undergraduate Publication in Cognitive Neuroscience,FRONTIERS IN PSYCHOLOGY,10,,,,10.3389/fpsyg.2019.00549,MAR 21 2019,2019,,,1,WOS:000461799300001,,,Bukach,Cindy,C,Bukach, Cindy M.,Bukach,Bukach, C,"Bukach, C.","Bukach, Cindy M.", Stewart, Kendall,Stewart,Stewart, K,"Stewart, K."," Stewart, Kendall", Couperus, Jane W.,Couperus,Couperus, J,"Couperus, J."," Couperus, Jane W.",, Reed, Catherine L.,Reed,Reed, C,"Reed, C."," Reed, Catherine L.",,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Munoz, Mariela Osorno; Gutierrez-Lamus, Doris L.; de Sa, Rafael O.","Presence and distribution of Leptodactylus guianensis Heyer and de Sa, 2011 in Colombia: comparisons with other species in the L. latrans group",JOURNAL OF NATURAL HISTORY,53,10-Sep,577,584,10.1080/00222933.2019.1600755,MAR 12 2019,2019,,,0,WOS:000466043100001,,,Munoz,Mariela,M,Munoz, Mariela Osorno,Munoz,Munoz, M,"Munoz, M.","Munoz, Mariela Osorno", Gutierrez-Lamus, Doris L.,Gutierrez-Lamus,Gutierrez-Lamus, D,"Gutierrez-Lamus, D."," Gutierrez-Lamus, Doris L.", de Sa, Rafael O.,de Sa,De Sa, R,"De Sa, R."," de Sa, Rafael O.",,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Husain, Atiya",Moving beyond (and back to) the black-white binary: a study of black and white Muslims' racial positioning in the United States,ETHNIC AND RACIAL STUDIES,42,4,589,606,10.1080/01419870.2017.1410199,MAR 12 2019,2019,,,2,WOS:000457151300006,,,Husain,Atiya,A,Husain, Atiya,Husain,Husain, A,"Husain, A.","Husain, Atiya",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aurigemma, Salvatore; Mattson, Thomas",Effect of long-term orientation on voluntary security actions,INFORMATION AND COMPUTER SECURITY,27,1,122,142,10.1108/ICS-07-2018-0086,MAR 11 2019,2019,,,0,WOS:000459747900007,,,Aurigemma,Salvatore,S,Aurigemma, Salvatore,Aurigemma,Aurigemma, S,"Aurigemma, S.","Aurigemma, Salvatore", Mattson, Thomas,Mattson,Mattson, T,"Mattson, T."," Mattson, Thomas",,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russell, Heather M.; Tymoczko, Julianna S.",The Transition Matrix between the Specht and Web Bases Is Unipotent with Additional Vanishing Entries,INTERNATIONAL MATHEMATICS RESEARCH NOTICES,,5,1479,1502,10.1093/imrn/rnx164,19-Mar,2019,,,0,WOS:000467898900008,,,Russell,Heather,H,Russell, Heather M.,Russell,Russell, H,"Russell, H.","Russell, Heather M.", Tymoczko, Julianna S.,Tymoczko,Tymoczko, J,"Tymoczko, J."," Tymoczko, Julianna S.",,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ferguson, Timothy; Ross, William T.",The range and valence of a real Smirnov function,ANALYSIS AND MATHEMATICAL PHYSICS,9,1,497,521,10.1007/s13324-018-0212-1,19-Mar,2019,,,0,WOS:000463591800032,,,Ferguson,Timothy,T,Ferguson, Timothy,Ferguson,Ferguson, T,"Ferguson, T.","Ferguson, Timothy", Ross, William T.,Ross,Ross, W,"Ross, W."," Ross, William T.",,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Norris, Luke",THE WORKERS' CONSTITUTION,FORDHAM LAW REVIEW,87,4,1459,1514,,19-Mar,2019,,,0,WOS:000462711400003,,,Norris,Luke,L,Norris, Luke,Norris,Norris, L,"Norris, L.","Norris, Luke",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanson, Sara; Jiang, Lan; Dahl, Darren",Enhancing consumer engagement in an online brand community via user reputation signals: a multi-method analysis,JOURNAL OF THE ACADEMY OF MARKETING SCIENCE,47,2,349,367,10.1007/s11747-018-0617-2,19-Mar,2019,,,1,WOS:000462402000010,,,Hanson,Sara,S,Hanson, Sara,Hanson,Hanson, S,"Hanson, S.","Hanson, Sara", Jiang, Lan,Jiang,Jiang, L,"Jiang, L."," Jiang, Lan", Dahl, Darren,Dahl,Dahl, D,"Dahl, D."," Dahl, Darren",,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jow, Dylan L.; Contreras, Dagoberto; Scott, Douglas; Bunn, Emory F.",Taller in the saddle: constraining CMB physics using saddle points,JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,,3,,,10.1088/1475-7516/2019/03/031,19-Mar,2019,,,0,WOS:000461819400002,,,Jow,Dylan,D,Jow, Dylan L.,Jow,Jow, D,"Jow, D.","Jow, Dylan L.", Contreras, Dagoberto,Contreras,Contreras, D,"Contreras, D."," Contreras, Dagoberto", Scott, Douglas,Scott,Scott, D,"Scott, D."," Scott, Douglas",, Bunn, Emory F.,Bunn,Bunn, E,"Bunn, E."," Bunn, Emory F.",,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rankine, Patrice","Afterlife: Du Bois, Classical Humanism and the Matter of Black Lives",INTERNATIONAL JOURNAL OF THE CLASSICAL TRADITION,26,1,86,96,10.1007/s12138-018-0481-y,19-Mar,2019,,,0,WOS:000461163600007,,,Rankine,Patrice,P,Rankine, Patrice,Rankine,Rankine, P,"Rankine, P.","Rankine, Patrice",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Li, Jin; Yamamoto, Yoko; Kinnane, Jamison M.; Shugarts, Bree C.; Ho, Clarence K. K.",From Learning Beliefs to Achievement Among Chinese Immigrant and European American Preschool Children,CHILD DEVELOPMENT,90,2,E230,E245,10.1111/cdev.13055,MAR-APR 2019,2019,,,0,WOS:000460664900004,,,Li,Jin,J,Li, Jin,Li,Li, J,"Li, J.","Li, Jin", Yamamoto, Yoko,Yamamoto,Yamamoto, Y,"Yamamoto, Y."," Yamamoto, Yoko", Kinnane, Jamison M.,Kinnane,Kinnane, J,"Kinnane, J."," Kinnane, Jamison M.",, Shugarts, Bree C.,Shugarts,Shugarts, B,"Shugarts, B."," Shugarts, Bree C.", Ho, Clarence K. K.,Ho,Ho, C,"Ho, C."," Ho, Clarence K. K.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kenzer, Robert C.","Making an Antislavery Nation: Lincoln, Douglas, and the Battle over Freedom.",HISTORIAN,81,1,124,125,,19-Mar,2019,,,0,WOS:000460974100020,,,Kenzer,Robert,R,Kenzer, Robert C.,Kenzer,Kenzer, R,"Kenzer, R.","Kenzer, Robert C.",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hill, A.; Hill, M.; Hall, C.; Sacristan-Soriano, O.; Riesgo, A.; Camilli, S.; Delbeau, M.; Dwaah, H.",Sponge: Algal symbioses and the molecular genetic pathways involved in host: symbiont associations,INTEGRATIVE AND COMPARATIVE BIOLOGY,59,,E101,E101,,19-Mar,2019,Annual Meeting of the Society-for-Integrative-and-Comparative-Biology (SICB),"JAN 03-07, 2019",0,WOS:000460620901081,,,Hill,A.,A,Hill, A.,Hill,Hill, A,"Hill, A.","Hill, A.", Hill, M.,Hill,Hill, M,"Hill, M."," Hill, M.", Hall, C.,Hall,Hall, C,"Hall, C."," Hall, C.",, Sacristan-Soriano, O.,Sacristan-Soriano,Sacristan-Soriano, O,"Sacristan-Soriano, O."," Sacristan-Soriano, O.", Riesgo, A.,Riesgo,Riesgo, A,"Riesgo, A."," Riesgo, A."," Camilli, S."," Delbeau, M."," Dwaah, H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Powers, S. D.; Grayson, K. L.; Martinez, E.; Agosta, S. J.",Ontogenetic Variation in Metabolic Rate-Temperature Relationships in Larvae of an Invasive Ectotherm,INTEGRATIVE AND COMPARATIVE BIOLOGY,59,,E185,E185,,19-Mar,2019,Annual Meeting of the Society-for-Integrative-and-Comparative-Biology (SICB),"JAN 03-07, 2019",0,WOS:000460620902097,,,Powers,S.,S,Powers, S. D.,Powers,Powers, S,"Powers, S.","Powers, S. D.", Grayson, K. L.,Grayson,Grayson, K,"Grayson, K."," Grayson, K. L.", Martinez, E.,Martinez,Martinez, E,"Martinez, E."," Martinez, E.",, Agosta, S. J.,Agosta,Agosta, S,"Agosta, S."," Agosta, S. J.",,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"French, Jan Hoffman","Degrees of Mixture, Degrees of Freedom: Genomics, Multiculturalism, and Race in Latin America",JOURNAL OF ANTHROPOLOGICAL RESEARCH,75,1,117,119,10.1086/701929,MAR 1 2019,2019,,,0,WOS:000459305300018,,,French,Jan,J,French, Jan Hoffman,French,French, J,"French, J.","French, Jan Hoffman",,,,,,",.",,,,,,,",.",,,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ying, Haojiang; Burns, Edwin; Lin, Xinyi; Xu, Hong",Ensemble Statistics Shape Face Adaptation and the Cheerleader Effect,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,148,3,421,436,10.1037/xge0000564,19-Mar,2019,,,0,WOS:000459476300002,,,Ying,Haojiang,H,Ying, Haojiang,Ying,Ying, H,"Ying, H.","Ying, Haojiang", Burns, Edwin,Burns,Burns, E,"Burns, E."," Burns, Edwin", Lin, Xinyi,Lin,Lin, X,"Lin, X."," Lin, Xinyi",, Xu, Hong,Xu,Xu, H,"Xu, H."," Xu, Hong",,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bate, Sarah; Bennetts, Rachel; Hasshim, Nabil; Portch, Emma; Murray, Ebony; Burns, Edwin; Dudfield, Gavin",The Limits of Super Recognition: An Other-Ethnicity Effect in Individuals With Extraordinary Face Recognition Skills,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE,45,3,363,377,10.1037/xhp0000607,19-Mar,2019,,,0,WOS:000459476800005,,,Bate,Sarah,S,Bate, Sarah,Bate,Bate, S,"Bate, S.","Bate, Sarah", Bennetts, Rachel,Bennetts,Bennetts, R,"Bennetts, R."," Bennetts, Rachel", Hasshim, Nabil,Hasshim,Hasshim, N,"Hasshim, N."," Hasshim, Nabil",, Portch, Emma,Portch,Portch, E,"Portch, E."," Portch, Emma", Murray, Ebony,Murray,Murray, E,"Murray, E."," Murray, Ebony"," Burns, Edwin"," Dudfield, Gavin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bodalski, Elizabeth A.; Knouse, Laura E.; Kovalev, Dmitry","Adult ADHD, Emotion Dysregulation, and Functional Outcomes: Examining the Role of Emotion Regulation Strategies",JOURNAL OF PSYCHOPATHOLOGY AND BEHAVIORAL ASSESSMENT,41,1,81,92,10.1007/s10862-018-9695-1,19-Mar,2019,,,0,WOS:000458971700008,,,Bodalski,Elizabeth,E,Bodalski, Elizabeth A.,Bodalski,Bodalski, E,"Bodalski, E.","Bodalski, Elizabeth A.", Knouse, Laura E.,Knouse,Knouse, L,"Knouse, L."," Knouse, Laura E.", Kovalev, Dmitry,Kovalev,Kovalev, D,"Kovalev, D."," Kovalev, Dmitry",,,,,,,",.",,,,,,,",.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
